Lib Caller, Lib Name
java.util.TreeMap_getEntry_java.lang.Object.meth,java.lang.NullPointerException_init
java.util.IdentityHashMap_hash_java.lang.Object_int.meth,java.lang.System_native_identityHashCode_java.lang.Object
java.util.HashMap_hash_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.WeakHashMap_hash_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.WeakHashMap_expungeStaleEntries.meth,java.lang.ref.ReferenceQueue_poll
java.util.WeakHashMap_getEntry_java.lang.Object.meth,java.lang.ref.Reference_get
java.util.Hashtable_containsKey_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Hashtable$EntrySet_contains_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.ArrayList_batchRemove_java.util.Collection_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayList_batchRemove_java.util.Collection_boolean.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayList_writeObject_java.io.ObjectOutputStream.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList_readObject_java.io.ObjectInputStream.meth,sun.misc.SharedSecrets_getJavaOISAccess
java.util.ArrayList_readObject_java.io.ObjectInputStream.meth,sun.misc.JavaOISAccess_checkArray_java.io.ObjectInputStream_java.lang.Class_int
java.util.ArrayList_listIterator_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.ArrayList_subListRangeCheck_int_int_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.ArrayList_subListRangeCheck_int_int_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.ArrayList_subListRangeCheck_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.ArrayList_forEach_java.util.function.Consumer.meth,java.util.function.Consumer_accept_java.lang.Object
java.util.ArrayList_forEach_java.util.function.Consumer.meth,java.util.ConcurrentModificationException_init
java.util.BitSet_init_int.meth,java.lang.NegativeArraySizeException_init_java.lang.String
java.util.ArrayList_removeIf_java.util.function.Predicate.meth,java.util.function.Predicate_test_java.lang.Object
java.util.BitSet_set_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.Arrays_copyOf_long_arr_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayList_removeIf_java.util.function.Predicate.meth,java.util.ConcurrentModificationException_init
java.util.BitSet_nextClearBit_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.ArrayList_removeIf_java.util.function.Predicate.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList_replaceAll_java.util.function.UnaryOperator.meth,java.util.function.Function_apply_java.lang.Object
java.util.ArrayList_replaceAll_java.util.function.UnaryOperator.meth,java.util.ConcurrentModificationException_init
java.util.Arrays$LegacyMergeSort_clinit.meth,sun.security.action.GetBooleanAction_init_java.lang.String
java.util.Arrays$LegacyMergeSort_clinit.meth,java.security.AccessController_native_doPrivileged_java.security.PrivilegedAction
java.util.Arrays_mergeSort_java.lang.Object_arr_java.lang.Object_arr_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_binarySort_java.lang.Object_arr_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.ComparableTimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.ComparableTimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Arrays_mergeSort_java.lang.Object_arr_java.lang.Object_arr_int_int_int_java.util.Comparator.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_binarySort_java.lang.Object_arr_int_int_int_java.util.Comparator.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.TimSort_mergeLo_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.TimSort_mergeHi_int_int_int_int.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.ArrayList_sort_java.util.Comparator.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$ArrayListSpliterator_forEachRemaining_java.util.function.Consumer.meth,java.lang.NullPointerException_init
java.util.ArrayList$ArrayListSpliterator_forEachRemaining_java.util.function.Consumer.meth,java.util.function.Consumer_accept_java.lang.Object
java.util.ArrayList$ArrayListSpliterator_forEachRemaining_java.util.function.Consumer.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$Itr_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayList$Itr_remove.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$Itr_forEachRemaining_java.util.function.Consumer.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$Itr_forEachRemaining_java.util.function.Consumer.meth,java.util.function.Consumer_accept_java.lang.Object
java.util.ArrayList$ListItr_previous.meth,java.util.NoSuchElementException_init
java.util.ArrayList$ListItr_previous.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$ListItr_set_java.lang.Object.meth,java.lang.IllegalStateException_init
java.util.ArrayList$ListItr_set_java.lang.Object.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$ListItr_add_java.lang.Object.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$SubList_rangeCheck_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.ArrayList$SubList_rangeCheckForAdd_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.AbstractList_remove_int.meth,java.lang.UnsupportedOperationException_init
java.util.ArrayList$SubList$1_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayList$SubList$1_remove.meth,java.util.ConcurrentModificationException_init
java.util.Collections$UnmodifiableList$1_remove.meth,java.lang.UnsupportedOperationException_init
java.util.LinkedList$ListItr_remove.meth,java.lang.IllegalStateException_init
java.util.ArrayList$SubList$1_previous.meth,java.util.NoSuchElementException_init
java.util.ArrayList$SubList$1_previous.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$SubList$1_forEachRemaining_java.util.function.Consumer.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$SubList$1_forEachRemaining_java.util.function.Consumer.meth,java.util.function.Consumer_accept_java.lang.Object
java.util.ArrayList$SubList$1_set_java.lang.Object.meth,java.lang.IllegalStateException_init
java.util.ArrayList$SubList$1_set_java.lang.Object.meth,java.util.ConcurrentModificationException_init
java.util.ArrayList$SubList$1_add_java.lang.Object.meth,java.util.ConcurrentModificationException_init
java.nio.LongBuffer_get_long_arr_int_int.meth,java.nio.BufferUnderflowException_init
java.nio.ByteBuffer_wrap_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.util.BitSet_checkRange_int_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_checkRange_int_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_checkRange_int_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_flip_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_clear_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_get_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_previousSetBit_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_previousClearBit_int.meth,java.lang.IndexOutOfBoundsException_init_java.lang.String
java.util.BitSet_or_java.util.BitSet.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.BitSet_xor_java.util.BitSet.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.BitSet_clone.meth,java.lang.Object_native_clone
java.util.BitSet_clone.meth,java.lang.Object_native_clone
java.io.ObjectOutputStream_putFields.meth,java.io.NotActiveException_init_java.lang.String
java.io.ObjectOutputStream_writeFields.meth,java.io.NotActiveException_init_java.lang.String
java.io.ObjectInputStream_readFields.meth,java.io.NotActiveException_init_java.lang.String
java.io.InputStream_read_byte_arr_int_int.meth,java.lang.NullPointerException_init
java.io.InputStream_read_byte_arr_int_int.meth,java.lang.IndexOutOfBoundsException_init
java.io.ObjectInputStream$BlockDataInputStream_refill.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.ObjectInputStream$PeekInputStream_readFully_byte_arr_int_int
java.io.ObjectInputStream$BlockDataInputStream_readBlockHeader_boolean.meth,java.io.StreamCorruptedException_init_java.lang.String
java.io.ObjectInputStream_handleReset.meth,java.io.StreamCorruptedException_init_java.lang.String
java.util.Locale_equals_java.lang.Object.meth,sun.util.locale.BaseLocale_equals_java.lang.Object
java.util.Locale_equals_java.lang.Object.meth,sun.util.locale.LocaleExtensions_equals_java.lang.Object
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getDecimalFormatSymbolsProvider
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_forJRE
java.text.DecimalFormatSymbols_getInstance_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getDecimalFormatSymbolsProvider
java.util.Formatter_clinit.meth,java.util.regex.Pattern_compile_java.lang.String
java.util.Formatter_ensureOpen.meth,java.util.FormatterClosedException_init
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Pattern_matcher_java.lang.CharSequence
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_find_int
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_start
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_start
java.util.Formatter_checkText_java.lang.String_int_int.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_start
java.lang.String_substring_int_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_substring_int_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_substring_int_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_init_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_init_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_init_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.lang.Integer_parseInt_java.lang.String_int.meth,java.lang.NumberFormatException_forInputString_java.lang.String
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.lang.String_toCharArray.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Formatter$Flags_parse_char.meth,java.util.UnknownFormatFlagsException_init_java.lang.String
java.util.Formatter$Flags_parse_java.lang.String.meth,java.util.DuplicateFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.util.Formatter$FormatSpecifier_width_java.lang.String.meth,java.util.IllegalFormatWidthException_init_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.lang.String_substring_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_substring_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.util.Formatter$FormatSpecifier_precision_java.lang.String.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.regex.Matcher_group_int
java.util.Formatter$FormatSpecifier_conversion_java.lang.String.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkDateTime.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkDateTime.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter$FormatSpecifier_failMismatch_java.util.Formatter$Flags_char.meth,java.util.FormatFlagsConversionMismatchException_init_java.lang.String_char
java.util.Formatter$FormatSpecifier_checkDateTime.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkGeneral.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkCharacter.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkCharacter.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.IllegalFormatWidthException_init_int
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkNumeric.meth,java.util.IllegalFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkInteger.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatPrecisionException_init_int
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.MissingFormatWidthException_init_java.lang.String
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatWidthException_init_int
java.util.Formatter$FormatSpecifier_checkText.meth,java.util.IllegalFormatFlagsException_init_java.lang.String
java.util.Formatter$FormatSpecifier_init_java.util.Formatter_java.util.regex.Matcher.meth,java.util.UnknownFormatConversionException_init_java.lang.String
java.util.Formatter_parse_java.lang.String.meth,java.util.regex.Matcher_end
java.lang.String_toUpperCase_java.util.Locale.meth,java.lang.NullPointerException_init
java.lang.String_codePointAt_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.lang.String_toUpperCase_java.util.Locale.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Locale_getLanguage.meth,sun.util.locale.BaseLocale_getLanguage
java.text.BreakIterator_getBreakInstance_java.util.Locale_int.meth,java.lang.ref.SoftReference_get
java.text.BreakIterator_clone.meth,java.lang.Object_native_clone
java.text.BreakIterator_createBreakInstance_java.util.Locale_int.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.text.BreakIterator_createBreakInstance_sun.util.locale.provider.LocaleProviderAdapter_java.util.Locale_int.meth,sun.util.locale.provider.LocaleProviderAdapter_getBreakIteratorProvider
java.text.BreakIterator_createBreakInstance_java.util.Locale_int.meth,sun.util.locale.provider.LocaleProviderAdapter_forJRE
java.text.BreakIterator_getBreakInstance_java.util.Locale_int.meth,java.lang.ref.SoftReference_init_java.lang.Object
java.text.StringCharacterIterator_init_java.lang.String_int_int_int.meth,java.lang.NullPointerException_init
java.text.StringCharacterIterator_init_java.lang.String_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.text.StringCharacterIterator_init_java.lang.String_int_int_int.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.text.BreakIterator_isBoundary_int.meth,java.lang.IllegalArgumentException_init
java.lang.String_codePointBefore_int.meth,java.lang.StringIndexOutOfBoundsException_init_int
java.util.Hashtable_init_int_float.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.lang.AbstractStringBuilder_append_float.meth,sun.misc.FloatingDecimal_appendTo_float_java.lang.Appendable
java.util.Hashtable_init_int_float.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.lang.Math_min_float_float.meth,java.lang.Float_native_floatToRawIntBits_float
java.lang.ConditionalSpecialCasing_isAfterSoftDotted_java.lang.String_int.meth,sun.text.Normalizer_getCombiningClass_int
java.lang.ConditionalSpecialCasing_isMoreAbove_java.lang.String_int.meth,sun.text.Normalizer_getCombiningClass_int
java.lang.ConditionalSpecialCasing_isAfterI_java.lang.String_int.meth,sun.text.Normalizer_getCombiningClass_int
java.lang.ConditionalSpecialCasing_isBeforeDot_java.lang.String_int.meth,sun.text.Normalizer_getCombiningClass_int
java.lang.Character_toChars_int_char_arr_int.meth,java.lang.IllegalArgumentException_init
java.lang.Character_toChars_int.meth,java.lang.IllegalArgumentException_init
java.lang.String_toUpperCase_java.util.Locale.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getAdapter_java.lang.Class_java.util.Locale
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.locale.provider.LocaleProviderAdapter_getCalendarProvider
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.spi.CalendarProvider_getInstance_java.util.TimeZone_java.util.Locale
java.util.Locale_isUnicodeExtensionKey_java.lang.String.meth,sun.util.locale.LocaleUtils_isAlphaNumericString_java.lang.String
java.util.Locale_getUnicodeLocaleType_java.lang.String.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.Locale_getUnicodeLocaleType_java.lang.String.meth,sun.util.locale.LocaleExtensions_getUnicodeLocaleType_java.lang.String
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.BuddhistCalendar_init_java.util.TimeZone_java.util.Locale
java.util.WeakHashMap_get_java.lang.Object.meth,java.lang.ref.Reference_get
java.security.Provider_checkInitialized.meth,java.lang.IllegalStateException_init
java.security.Provider_clinit.meth,sun.security.util.Debug_getInstance_java.lang.String_java.lang.String
java.security.Provider$ServiceKey_init_java.lang.String_java.lang.String_boolean.meth,java.lang.String_native_intern
java.lang.String_toLowerCase_java.util.Locale.meth,java.lang.NullPointerException_init
java.lang.String_toLowerCase_java.util.Locale.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.lang.String_toLowerCase_java.util.Locale.meth,java.lang.System_native_arraycopy_java.lang.Object_int_java.lang.Object_int_int
java.util.TreeMap_put_java.lang.Object_java.lang.Object.meth,java.lang.NullPointerException_init
java.util.TreeMap$NavigableSubMap_put_java.lang.Object_java.lang.Object.meth,java.lang.IllegalArgumentException_init_java.lang.String
java.util.IdentityHashMap_resize_int.meth,java.lang.IllegalStateException_init_java.lang.String
java.util.WeakHashMap_put_java.lang.Object_java.lang.Object.meth,java.lang.ref.Reference_get
java.util.WeakHashMap$Entry_init_java.lang.Object_java.lang.Object_java.lang.ref.ReferenceQueue_int_java.util.WeakHashMap$Entry.meth,java.lang.ref.WeakReference_init_java.lang.Object_java.lang.ref.ReferenceQueue
java.util.WeakHashMap_transfer_java.util.WeakHashMap$Entry_arr_java.util.WeakHashMap$Entry_arr.meth,java.lang.ref.Reference_get
java.util.WeakHashMap_expungeStaleEntries.meth,java.lang.ref.ReferenceQueue_poll
java.util.AbstractMap_put_java.lang.Object_java.lang.Object.meth,java.lang.UnsupportedOperationException_init
java.security.Provider_check_java.lang.String.meth,java.lang.System_getSecurityManager
java.security.Provider_put_java.lang.Object_java.lang.Object.meth,sun.security.util.Debug_println_java.lang.String
java.util.Hashtable_put_java.lang.Object_java.lang.Object.meth,java.lang.NullPointerException_init
java.util.Hashtable_put_java.lang.Object_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Hashtable_addEntry_int_java.lang.Object_java.lang.Object_int.meth,java.lang.Object_native_hashCode
java.util.Collections$UnmodifiableMap_put_java.lang.Object_java.lang.Object.meth,java.lang.UnsupportedOperationException_init
java.util.Hashtable_get_java.lang.Object.meth,java.lang.Object_native_hashCode
java.util.Calendar_setWeekCountData_java.util.Locale.meth,sun.util.locale.provider.CalendarDataUtility_retrieveFirstDayOfWeek_java.util.Locale
java.util.Calendar_setWeekCountData_java.util.Locale.meth,sun.util.locale.provider.CalendarDataUtility_retrieveMinimalDaysInFirstWeek_java.util.Locale
java.util.Calendar_setWeekCountData_java.util.Locale.meth,java.util.concurrent.ConcurrentMap_putIfAbsent_java.lang.Object_java.lang.Object
java.util.JapaneseImperialCalendar_init_java.util.TimeZone_java.util.Locale.meth,sun.util.calendar.LocalGregorianCalendar_newCalendarDate_java.util.TimeZone
java.util.JapaneseImperialCalendar_init_java.util.TimeZone_java.util.Locale.meth,java.lang.System_native_currentTimeMillis
java.util.Calendar_setTimeInMillis_long.meth,sun.util.calendar.ZoneInfo_isDirty
java.util.GregorianCalendar_init_java.util.TimeZone_java.util.Locale.meth,sun.util.calendar.Gregorian_newCalendarDate_java.util.TimeZone
java.util.GregorianCalendar_init_java.util.TimeZone_java.util.Locale.meth,java.lang.System_native_currentTimeMillis
java.util.Locale_getCountry.meth,sun.util.locale.BaseLocale_getRegion
java.util.Calendar_createCalendar_java.util.TimeZone_java.util.Locale.meth,sun.util.BuddhistCalendar_init_java.util.TimeZone_java.util.Locale
java.util.Locale_getVariant.meth,sun.util.locale.BaseLocale_getVariant
java.util.Date_getTimeImpl.meth,sun.util.calendar.CalendarDate_isNormalized
java.util.Date_normalize.meth,sun.util.calendar.AbstractCalendar_getCalendarDate_long_java.util.TimeZone
java.util.Date_normalize.meth,sun.util.calendar.CalendarDate_isNormalized
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.BaseCalendar$Date_getNormalizedYear
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getMonth
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getDayOfMonth
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getHours
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getMinutes
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getSeconds
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getMillis
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getZone
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.AbstractCalendar_getCalendarDate_long_java.util.TimeZone
java.util.Date_getCalendarSystem_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_getEra
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarSystem_newCalendarDate_java.util.TimeZone
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.BaseCalendar$Date_setNormalizedDate_int_int_int
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarDate_setTimeOfDay_int_int_int_int
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.AbstractCalendar_getTime_sun.util.calendar.CalendarDate
java.util.Date_normalize_sun.util.calendar.BaseCalendar$Date.meth,sun.util.calendar.CalendarSystem_newCalendarDate_java.util.TimeZone
