org.apache.bookkeeper.common.util.nativeio.NativeIOJni.meth,obj_level(this),pc ⊔ level(this) ⊔ obj_level(this)
org.apache.bookkeeper.common.util.nativeio.NativeIOException.meth,obj_level(this),pc ⊔ level(message) ⊔ level(this) ⊔ obj_level(message) ⊔ obj_level(this)
org.apache.bookkeeper.util.nativeio.NarSystem.meth,obj_level(this),pc ⊔ level(this) ⊔ obj_level(this)
org.apache.bookkeeper.common.util.nativeio.NativeIOImpl.meth,obj_level(this),pc ⊔ level(this) ⊔ obj_level(this)
org.apache.bookkeeper.common.util.nativeio.NativeUtils.meth,obj_level(this),pc ⊔ level(this) ⊔ obj_level(this)
